Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Invoice Shipping Cost,Estimated Shipping Cost,Flag,Profit,,
A4804,11331127086999468,12/12/20,20029953,I,1,A4804,35.39,34.17,5.38,18.99,9.8,11.43,0,1.22,,
A4805,11445395094594659,12/12/20,20029968,L,1,A4805,13.99,16.18,1.12,6.17,8.89,6.99,1,-2.19,,
A4806,11305156420364204,12/12/20,20029970,F,1,A4806,82.07,65.22,12.31,43.41,9.5,24.85,0,16.85,,
A4807,11180836932891420,12/12/20,20029969,L,2,A4807,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,,
A4808,11213617322325857,12/12/20,20029975,L,12,A4808,34.37,40.4,5.16,15.57,19.67,10.99,1,-6.03,,
A4809,11184533035127444,12/12/20,20029972,L,12,A4809,26.71,28.51,4.01,16.25,8.25,6.99,1,-1.8,,
A4810,11465958537377047,12/12/20,20029971,L,1,A4810,16.59,16.92,2.49,9.68,4.75,4.75,0,-0.33,,
A4811,11157074653738660,12/12/20,20029973,L,3,A4811,56.97,58.11,8.55,41.31,8.25,6.99,1,-1.14,,
A4812,11360460798689807,12/12/20,20029974,C,1,A4812,47.01,44.95,7.05,27.13,10.77,13.77,1,2.06,,
A4813,11342269477728205,12/12/20,20029977,L,48,A4813,57.52,34.72,4.6,20.8,9.32,9.5,1,22.8,,
A4814,11183699445113848,12/12/20,20029979,L,1,A4814,31.62,34.09,4.74,20.52,8.83,6.99,1,-2.47,,
A4815,11267063737638630,12/12/20,20029976,L,3,A4815,35.7,36.66,5.36,20.73,10.57,7.99,1,-0.96,,
A4816,11344189375815403,12/12/20,20029978,L,1,A4816,18.58,17.38,2.79,11.01,3.58,4.75,1,1.2,,
A4817,11290953617466634,12/12/20,20029980,L,4,A4817,21.48,21.5,3.22,10.96,7.32,7.5,1,-0.02,,
A4818,11259670410974610,12/12/20,20029981,L,2,A4818,16.85,15.42,2.02,10.14,3.26,4.75,1,1.43,,
A4819,11369327471682647,12/12/20,20029983,C,1,A4819,38.46,38.96,5.77,21.02,12.17,12.44,1,-0.5,,
A4820,11418791374100224,12/12/20,20029982,L,1,A4820,21.36,20.55,3.2,12.74,4.61,5.75,1,0.81,,
A4821,11366910721325002,12/12/20,20029985,L,12,A4821,14.38,15.24,1.15,5.2,8.89,6.99,1,-0.86,,
A4822,11239819114378646,12/12/20,20029986,L,12,A4822,53.01,57.9,7.95,36.13,13.82,9.99,1,-4.89,,
A4823,11271976173775414,12/12/20,20029984,L,6,A4823,20.17,23.84,2.42,10.85,10.57,7.5,1,-3.67,,
A4824,11282026935230616,12/12/20,20029991,L,6,A4824,32.11,32.97,3.85,17.16,11.96,9.5,1,-0.86,,
A4825,11124241468117858,12/12/20,20030025,D,1,A4825,37.24,37.99,5.59,23.88,8.52,58.52,0,-0.75,,
A4826,11136026213890621,12/12/20,20029987,C,1,A4826,47.01,44.95,7.05,27.13,10.77,13.77,1,2.06,,
A4827,61800000000000000,12/12/20,20029963,J,1,A4827,39.16,41.11,5.87,24.6,10.64,8.89,1,-1.95,,
A4828,11144769486150616,12/12/20,20029993,L,9,A4828,40.48,40.48,6.07,23.55,10.86,9.99,1,-7.11E-15,,
A4829,11139638481983464,12/12/20,20030030,L,6,A4829,53.92,51.99,8.09,30.91,12.99,9.99,1,1.93,,
A4830,11373501093036249,12/12/20,20030027,L,12,A4830,14.78,14.63,1.18,5.2,8.25,6.99,1,0.15,,
A4831,11376605667506615,12/12/20,20030028,L,6,A4831,28.71,27.07,3.45,15.27,8.35,9.5,1,1.64,,
A4832,11200727697968275,12/12/20,20030033,L,12,A4832,14.78,14.63,1.18,5.2,8.25,6.99,1,0.15,,
A4833,11443309465498631,12/12/20,20030038,L,12,A4833,80.04,81.54,12,50.26,19.28,9.99,1,-1.5,,
A4834,11384204454154604,12/12/20,20030032,L,3,A4834,28.23,27.02,4.23,18.18,4.61,4.75,1,1.21,,
A4835,11325111272983424,12/12/20,20030031,L,12,A4835,40.44,44.29,6.07,25.5,12.72,9.5,1,-3.85,,
A4836,11429931243425062,12/12/20,20030034,L,1,A4836,51.33,53.68,7.7,36.94,9.04,6.99,1,-2.35,,
A4837,11208263440173026,12/12/20,20030026,A,1,A4837,40.93,58.33,3.27,27.03,28.03,13.5,1,-17.4,,
A4838,11443451907492212,12/12/20,20030036,C,1,A4838,47.01,45.08,7.05,27.13,10.9,13.77,1,1.93,,
A4839,11392870771020262,12/12/20,20030035,L,1,A4839,34.9,33.54,5.24,19.26,9.04,6.99,1,1.36,,
A4840,11107716709389826,12/12/20,20030040,L,12,A4840,44.51,45.33,6.68,28.49,10.16,8.75,1,-0.82,,
A4841,11383421732121868,12/12/20,20030037,C,1,A4841,21.95,22.63,3.29,7.65,11.69,11.3,1,-0.68,,
A4842,11129769651220210,12/12/20,20030042,L,3,A4842,28.23,26.71,4.23,18.18,4.3,4.75,1,1.52,,
A4843,11339509357853062,12/12/20,20030041,L,1,A4843,26.28,22.6,3.94,15.3,3.36,6.99,1,3.68,,
A4844,11271251090518657,12/12/20,20030046,L,2,A4844,69.8,57.25,10.48,38.52,8.25,7.99,1,12.55,,
A4845,11466988904759419,12/12/20,20030029,L,12,A4845,14.78,14.63,1.18,5.2,8.25,6.99,1,0.15,,
A4846,11159829218615434,12/12/20,20030043,I,1,A4846,20.54,18.91,2.46,13.01,3.44,3.28,0,1.63,,
A4847,11278150895074611,12/12/20,20030047,L,2,A4847,32.26,33.13,4.84,20.4,7.89,4.75,1,-0.87,,
A4848,11263667144321045,12/12/20,20030048,C,1,A4848,47.01,44.95,7.05,27.13,10.77,13.77,1,2.06,,
A4849,11474044560757823,12/12/20,20030051,L,1,A4849,12.15,10.89,0.97,6.34,3.58,4.75,1,1.26,,
A4850,11150416224790644,12/12/20,20030050,L,12,A4850,32.04,32.33,4.81,17.61,9.91,9.99,1,-0.29,,
A4851,11452066029437058,12/12/20,20030049,L,12,A4851,64.01,64.62,9.6,41.41,13.61,13.99,1,-0.61,,
A4852,11154539207349828,12/12/20,20030044,A,1,A4852,225.29,233.42,18.02,193.73,21.67,8.5,1,-8.13,,
A4853,11393428784185003,12/12/20,20030045,A,1,A4853,225.29,239.7,18.02,193.73,27.95,8.5,1,-14.41,,
A4854,11469435218053007,12/12/20,20030053,L,3,A4854,56.97,58.11,8.55,41.31,8.25,6.99,1,-1.14,,
A4855,11182083821868262,12/12/20,20030054,L,3,A4855,56.97,57.94,8.55,41.31,8.08,6.99,1,-0.97,,
A4856,11352331972641856,12/12/20,20030055,L,12,A4856,49.81,52.66,7.47,27.96,17.23,9.99,1,-2.85,,
A4857,11154940732939462,12/12/20,20030056,L,1,A4857,14.7,13.74,2.21,7.9,3.63,4.75,1,0.96,,
A4858,11448146163286606,12/12/20,20030058,L,4,A4858,48.12,29.59,7.2,11.16,11.23,7.99,1,18.53,,
A4859,11146015784567438,12/12/20,20030059,L,1,A4859,9.29,8.74,0.74,3.56,4.44,5.75,1,0.55,,
A4860,11474872524559451,12/12/20,20030057,L,1,A4860,34.9,24.5,5.24,19.26,0,6.99,1,10.4,,
A4861,11463558313157017,12/12/20,20030060,L,6,A4861,33.64,32.27,5.05,19.43,7.79,8.75,1,1.37,,
A4862,11460367206343432,12/12/20,20030061,L,3,A4862,15.41,17.87,2.31,7.65,7.91,5.75,1,-2.46,,
A4863,11321728470637844,12/12/20,20030062,L,9,A4863,48.89,57.5,7.33,29.63,20.54,9.99,1,-8.61,,
A4864,11333745903741852,12/12/20,20030065,L,12,A4864,24.85,24.74,3.73,13.43,7.58,6.99,1,0.11,,
A4865,11465792419538664,12/12/20,20030067,L,6,A4865,24.19,24.33,3.63,11.87,8.83,6.99,1,-0.14,,
A4866,11248633018696234,12/12/20,20030068,L,1,A4866,22.36,21.43,3.35,11.04,7.04,6.99,1,0.93,,
A4867,11152185499121853,12/12/20,20030069,L,12,A4867,34.3,35.19,5.15,15.57,14.47,10.99,1,-0.89,,
A4868,11210222157387445,12/12/20,20030070,L,12,A4868,55.65,56.83,8.35,32.57,15.91,9.99,1,-1.18,,
A4869,11485257106528269,12/12/20,20030071,L,6,A4869,21.25,24.93,3.19,10.51,11.23,7.99,1,-3.68,,
A4870,11185919889797056,12/12/20,20030074,L,3,A4870,26.59,27.63,3.99,14.6,9.04,6.99,1,-1.04,,
A4871,11430886386647464,12/12/20,20030075,L,2,A4871,32.26,33.74,4.84,20.4,8.5,4.75,1,-1.48,,
A4872,11490354079753826,12/12/20,3607-11-,G,1,A4872,41.35,46.14,3.31,26.28,16.55,11.2,1,-4.79,,
A4873,11133290043958644,12/12/20,20030076,L,12,A4873,38.83,39.87,5.82,24.53,9.52,7.5,1,-1.04,,
A4874,11223278549874662,12/12/20,20030077,L,4,A4874,31.98,33.11,4.8,12.44,15.87,13.99,1,-1.13,,
A4875,11343872112341028,12/12/20,20030078,L,24,A4875,59.1,68.51,8.86,17,42.65,20,1,-9.41,,
A4876,11328248598784240,12/12/20,20030079,L,1,A4876,12.48,12.71,1.87,3.8,7.04,5.75,1,-0.23,,
A4877,11276818190028214,12/12/20,20030080,L,6,A4877,30.12,29.03,4.52,11.67,12.84,9.99,1,1.09,,
A4878,11251527155001012,12/12/20,20030081,L,2,A4878,28.42,29.4,4.26,18.1,7.04,4.75,1,-0.98,,
A4879,11181756354078621,12/12/20,20030084,L,2,A4879,32.26,35.13,4.84,20.4,9.89,4.75,1,-2.87,,
A4880,11130881076101802,12/12/20,20030083,A,1,A4880,225.29,244.73,18.02,193.73,32.98,8.5,1,-19.44,,
A4881,11230846634553016,12/12/20,20030085,L,6,A4881,31.49,30.16,4.72,18.45,6.99,6.99,0,1.33,,
A4882,11129610476373048,12/12/20,20030086,L,2,A4882,32.26,32.36,4.84,20.4,7.12,4.75,1,-0.1,,
A4883,11146605705565851,12/12/20,20030087,L,2,A4883,42.72,38.92,6.4,25.48,7.04,6.99,1,3.8,,
A4884,11244143676119413,12/12/20,20030089,L,12,A4884,77.34,79.59,11.6,46.86,21.13,9.99,1,-2.25,,
A4885,11243464487631461,12/12/20,20030088,C,1,A4885,38.46,43.84,5.77,21.02,17.05,12.44,1,-5.38,,
A4886,11113985970001837,12/12/20,20030090,L,2,A4886,17.86,17.07,2.68,10.8,3.59,4.75,1,0.79,,
A4887,11200385715469861,12/12/20,20030092,L,6,A4887,32.29,33.94,4.84,19.35,9.75,8.75,1,-1.65,,
A4888,11487824149100221,12/12/20,20030093,L,6,A4888,31.71,30.7,4.76,18.36,7.58,6.99,1,1.01,,
A4889,11195240534152262,12/12/20,20030091,L,3,A4889,20.13,20.49,3.02,8.43,9.04,6.99,1,-0.36,,
A4890,11388033861054602,12/12/20,20030094,L,12,A4890,54.32,64.84,8.15,31.2,25.49,13.99,1,-10.52,,
A4891,11240932034540233,12/12/20,20030095,L,2,A4891,39.72,27.53,5.96,16.92,4.65,4.75,1,12.19,,
A4892,11402133177387454,12/12/20,20030096,L,3,A4892,17.58,19.63,2.64,7.71,9.28,7.5,1,-2.05,,
A4893,11245779003601838,12/12/20,20030097,L,12,A4893,14.9,14.64,1.19,5.2,8.25,6.99,1,0.26,,
A4894,11196498497109003,12/12/20,20030100,L,12,A4894,14.9,15.28,1.19,5.2,8.89,6.99,1,-0.38,,
A4895,11427025591276211,12/12/20,20030098,I,1,A4895,35.37,34.09,5.31,18.49,10.29,12.06,0,1.28,,
A4896,11472471507045837,12/12/20,20030101,L,12,A4896,44.41,45.3,6.66,21.96,16.68,13.99,1,-0.89,,
A4897,11274081888445846,12/12/20,20030102,L,6,A4897,32.11,32.97,3.85,17.16,11.96,9.5,1,-0.86,,
A4898,11249154820122643,12/12/20,20030103,L,4,A4898,30.92,25.17,4.64,15.92,4.61,5.75,1,5.75,,
A4899,11352374489461029,12/12/20,20030104,L,1,A4899,16.69,16.04,2.5,8.77,4.77,5.75,1,0.65,,
A4900,11360723569483455,12/12/20,20030099,J,1,A4900,400.33,411.41,24.02,372.27,15.12,12.05,1,-11.08,,
A4901,11291856076063407,12/12/20,20030106,L,6,A4901,34.41,37.89,5.16,19.21,13.52,9.99,1,-3.48,,
A4902,11390589261442605,12/12/20,20030107,L,3,A4902,46.17,36.92,6.93,22.95,7.04,7.5,1,9.25,,
A4903,11478477175869832,12/12/20,20030108,L,1,A4903,13.29,12,1.99,6.42,3.59,4.75,1,1.29,,
A4904,11425934164397843,12/12/20,20030110,L,1,A4904,14.56,13.71,2.18,7.9,3.63,4.75,1,0.85,,
A4905,11289453323121033,12/12/20,20030111,L,6,A4905,33.33,33.77,5,21.73,7.04,6.99,1,-0.44,,
A4906,11187502585285867,12/12/20,20030109,L,2,A4906,35.03,34.4,5.25,8.37,20.78,11.99,1,0.63,,
A4907,11408020715676228,12/12/20,20030113,A,1,A4907,40.95,46.76,3.28,27.03,16.45,13.5,1,-5.81,,
A4908,11250565838041811,12/12/20,20030112,L,12,A4908,48.93,51.08,7.34,30.77,12.97,9.99,1,-2.15,,
A4909,11148145678671444,12/12/20,20030116,L,12,A4909,38.12,38.5,5.72,24.53,8.25,7.5,1,-0.38,,
A4910,11264460861289830,12/12/20,20030117,L,4,A4910,39.75,43.45,5.96,24.35,13.14,9.99,1,-3.7,,
A4911,11403030814517828,12/12/20,20030118,L,12,A4911,24.85,26.2,3.73,13.43,9.04,6.99,1,-1.35,,
A4912,11160344266657804,12/12/20,20030119,L,20,A4912,66.98,74.57,10.05,40.68,23.84,13.99,1,-7.59,,
A4913,11130691473920226,12/12/20,20030120,L,2,A4913,22.64,22.17,3.4,10.18,8.59,5.75,1,0.47,,
A4914,11468944584739416,12/12/20,20030294,L,12,A4914,25.54,26.12,3.83,14.21,8.08,6.99,1,-0.58,,
A4915,11274924471957869,12/12/20,20030121,L,1,A4915,29.98,31.77,4.5,19.02,8.25,5.75,1,-1.79,,
A4916,11136794385052214,12/12/20,20030122,L,12,A4916,15.29,16.38,2.29,5.2,8.89,6.99,1,-1.09,,
A4917,11308726525178616,12/12/20,20030125,L,6,A4917,14.25,10.99,1.14,5.41,4.44,7.99,1,3.26,,
A4918,11254939268736263,12/12/20,20030124,L,2,A4918,16.85,15.78,2.02,10.14,3.62,4.75,1,1.07,,
A4919,11335563053882601,12/12/20,20030123,L,5,A4919,31.42,33.89,4.71,20.35,8.83,6.99,1,-2.47,,
A4920,11163576266893065,12/12/20,20030126,L,12,A4920,24.85,25.75,3.73,13.43,8.59,6.99,1,-0.9,,
A4921,11342086350854632,12/12/20,20030127,L,6,A4921,31.49,30.26,4.72,12.75,12.79,14.5,1,1.23,,
A4922,11261695797045805,12/12/20,20030129,L,12,A4922,46.48,57.71,6.97,27.26,23.48,10.99,1,-11.23,,
A4923,11367416452985827,12/12/20,20030115,I,1,A4923,21.47,13.08,3.65,5.99,3.44,3.28,0,8.39,,
A4924,11220076994114651,12/12/20,20030131,L,4,A4924,30.92,25.33,4.64,15.92,4.77,5.75,1,5.59,,
A4925,11205782788528213,12/12/20,20030130,L,1,A4925,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,,
A4926,11297803847734618,12/12/20,20030133,L,6,A4926,33.17,34.37,4.98,18.87,10.52,9.5,1,-1.2,,
A4927,11386165786349023,12/12/20,20030134,L,12,A4927,25.59,18.05,3.84,14.21,0,3.995,1,7.54,,
A4928,11386165786349023,12/12/20,20030134,L,12,A4928,25.46,18.03,3.82,14.21,0,3.995,1,7.43,,
A4929,11415617959293056,12/12/20,20030137,L,3,A4929,32.06,31.25,4.81,19.45,6.99,6.99,0,0.81,,
A4930,11442371104362667,12/12/20,20030135,L,1,A4930,29.46,28.85,4.42,20.88,3.55,4.75,1,0.61,,
A4931,11377720337549856,12/12/20,20030136,L,2,A4931,17.86,16.84,2.68,10.8,3.36,4.75,1,1.02,,
A4932,11498051030053055,12/12/20,20030139,L,24,A4932,88.82,90.61,13.32,43.92,33.37,23.5,1,-1.79,,
A4933,11438949236100263,12/12/20,20030138,L,1,A4933,11.6,10.39,0.93,5.88,3.58,4.75,1,1.21,,
A4934,11224789093477047,12/12/20,20030142,H,2,A4934,26.28,24.93,3.94,14,6.99,6.99,0,1.35,,
A4935,11300916425712237,12/12/20,20030132,L,4,A4935,20.68,19.74,3.1,12.24,4.4,5.75,1,0.94,,
A4936,11298860338275436,12/12/20,20030145,L,6,A4936,48.82,47.79,7.32,31.43,9.04,9.5,1,1.03,,
A4937,11361799452209836,12/12/20,20030146,L,6,A4937,33.72,34.27,5.06,20.71,8.5,7.5,1,-0.55,,
A4938,11445325409995421,12/12/20,20030144,L,10,A4938,18.01,19.12,2.7,7.59,8.83,7.99,1,-1.11,,
A4939,11191042377240244,12/12/20,20030147,L,12,A4939,39.69,40.67,5.95,24.39,10.33,9.5,1,-0.98,,
A4940,11133648038312252,12/12/20,20030150,L,2,A4940,32.26,34.7,4.84,20.4,9.46,4.75,1,-2.44,,
A4941,11419076232195418,12/12/20,20030148,D,1,A4941,16.97,16.14,2.55,5.07,8.52,58.52,0,0.83,,
A4942,11462508858296257,12/12/20,20030151,L,6,A4942,28.72,28.76,4.31,15.62,8.83,7.5,1,-0.04,,
A4943,11294340543133047,12/12/20,20030152,L,1,A4943,9.54,9.28,0.76,4.22,4.3,4.75,1,0.26,,
A4944,11313841202942658,12/12/20,20030154,L,12,A4944,24.85,26.05,3.73,13.43,8.89,6.99,1,-1.2,,
A4945,11302947646999460,12/12/20,20030153,F,1,A4945,18.77,17.16,2.82,4.84,9.5,9.5,0,1.61,,
A4946,11248293093898642,12/12/20,20030155,L,1,A4946,34.47,36.25,5.17,23,8.08,6.99,1,-1.78,,
A4947,11324827787829841,12/12/20,20030156,L,1,A4947,19.56,20.86,2.93,9.04,8.89,6.99,1,-1.3,,
A4948,11450677479153057,12/12/20,20030157,L,12,A4948,37.06,35.5,5.56,22.38,7.56,8.75,1,1.56,,
A4949,11432299862122662,12/12/20,20030158,L,10,A4949,18.01,20.04,2.7,7.59,9.75,7.99,1,-2.03,,
A4950,11343329942071464,12/12/20,20030160,L,1,A4950,35.19,32.79,5.28,19.26,8.25,6.99,1,2.4,,
A4951,11207022121321823,12/12/20,20030162,L,4,A4951,32.23,34.92,4.83,21.05,9.04,6.99,1,-2.69,,
A4952,11380245842320249,12/12/20,20030161,L,1,A4952,14.88,13.76,2.23,7.9,3.63,4.75,1,1.12,,
A4953,11304153271872268,12/12/20,20030163,L,6,A4953,29.59,30.69,4.44,16.97,9.28,7.99,1,-1.1,,
A4954,11235887071957039,12/12/20,20030164,L,12,A4954,38.83,40.92,5.82,24.53,10.57,7.5,1,-2.09,,
A4955,11191852061830621,12/12/20,20030149,I,1,A4955,35.37,34.16,5.38,18.49,10.29,12.06,0,1.21,,
A4956,11255528395313851,12/13/20,20030165,L,1,A4956,8.53,8.21,0.68,3.23,4.3,4.75,1,0.32,,
A4957,11267259406763408,12/13/20,20030171,J,1,A4957,400.33,411.59,24.02,372.27,15.3,12.05,1,-11.26,,
A4958,11212371089065053,12/13/20,20030166,L,1,A4958,26.28,22.83,3.94,15.3,3.59,6.99,1,3.45,,
A4959,11291302353245068,12/13/20,20030167,L,12,A4959,46.48,47.22,6.97,27.26,12.99,10.99,1,-0.74,,
A4960,11207699167503431,12/13/20,20030168,C,1,A4960,22.04,21.96,3.31,7.88,10.77,11.3,1,0.08,,
A4961,11177408115871408,12/13/20,20030169,L,1,A4961,19.87,17.02,2.98,10.45,3.59,4.75,1,2.85,,
A4962,11259792013503407,12/13/20,20030170,L,1,A4962,26.25,25.37,3.94,17.84,3.59,4.75,1,0.88,,
A4963,11200794643773007,12/13/20,20030173,L,2,A4963,52.5,48,7.88,35.68,4.44,5.75,1,4.5,,
A4964,11116761802061004,12/13/20,3776-11-,G,1,A4964,126.64,141.62,10.13,107.54,23.95,11.5,1,-14.98,,
A4965,11237101471487460,12/13/20,20030174,L,60,A4965,98.87,96.72,14.83,64.05,17.84,14.5,1,2.15,,
A4966,11448415800474636,12/13/20,20030175,L,6,A4966,14.25,10.99,1.14,5.41,4.44,7.99,1,3.26,,
A4967,11103393513811443,12/13/20,20030176,L,1,A4967,29.98,32.41,4.5,19.02,8.89,5.75,1,-2.43,,
A4968,11192200337590601,12/13/20,20030177,L,12,A4968,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,,
A4969,11471779986799424,12/13/20,20030178,L,6,A4969,33.59,33.92,5.04,19.31,9.57,9.5,1,-0.33,,
A4970,11487172701495416,12/13/20,20030183,L,6,A4970,38.54,39.03,5.78,22.92,10.33,9.99,1,-0.49,,
A4971,11325351952818609,12/13/20,20030179,L,1,A4971,17.1,19.75,2.57,8.93,8.25,6.99,1,-2.65,,
A4972,11403571298241025,12/13/20,20030180,L,4,A4972,94.36,88.61,14.15,59.81,14.65,22,1,5.75,,
A4973,11355397030731442,12/13/20,20030182,L,8,A4973,202.99,197.74,30.45,145.12,22.17,13.99,1,5.25,,
A4974,11401687023281023,12/13/20,20030184,L,6,A4974,30.12,29.03,4.52,11.67,12.84,9.99,1,1.09,,
A4975,11260966113864215,12/13/20,20030185,L,9,A4975,48.89,54.58,7.33,29.63,17.62,9.99,1,-5.69,,
A4976,11369731491303463,12/13/20,20030188,L,6,A4976,23.63,25.19,3.54,13.57,8.08,6.99,1,-1.56,,
A4977,11494815292437044,12/13/20,20030186,L,4,A4977,55.92,60.42,8.39,31.25,20.78,13.99,1,-4.5,,
A4978,11154380774975436,12/13/20,20030189,L,6,A4978,21.58,23.33,3.24,9.52,10.57,8.75,1,-1.75,,
A4979,11452668355296253,12/13/20,20030187,L,12,A4979,37.96,39.3,5.69,22.38,11.23,8.75,1,-1.34,,
A4980,11332239691294617,12/13/20,20030190,L,3,A4980,50.94,41.46,7.64,24.03,9.79,9.5,1,9.48,,
A4981,11104296695556265,12/13/20,20030192,L,6,A4981,33.59,35.55,5.04,19.31,11.2,9.5,1,-1.96,,
A4982,11400319028249004,12/13/20,20030191,L,1,A4982,8.94,8.01,0.72,3.66,3.63,4.75,1,0.93,,
A4983,11127035871092260,12/13/20,20030193,L,4,A4983,94.36,102.71,14.15,59.81,28.75,22,1,-8.35,,
A4984,11298600862964227,12/13/20,20030194,L,1,A4984,16.79,16.61,2.52,6.97,7.12,7.5,1,0.18,,
A4985,11473891004869862,12/13/20,20030204,D,7,A4985,43.05,33.67,6.46,18.69,8.52,58.52,0,9.38,,
A4986,11450703767052236,12/13/20,20030205,I,1,A4986,35.42,34.09,5.31,18.49,10.29,12.06,0,1.33,,
A4987,11438029771901836,12/13/20,20030196,L,6,A4987,28.71,29.24,3.45,15.27,10.52,9.5,1,-0.53,,
A4988,11181989319237866,12/13/20,20030197,L,6,A4988,21.58,23.96,3.24,9.52,11.2,8.75,1,-2.38,,
A4989,11205726668670616,12/13/20,20030199,L,12,A4989,13.48,14.53,1.08,5.2,8.25,6.99,1,-1.05,,
A4990,11474162065747444,12/13/20,20030198,L,1,A4990,18.39,16.53,2.76,10.19,3.58,4.75,1,1.86,,
A4991,11224346172554601,12/13/20,20030201,L,3,A4991,17.58,19.81,2.64,7.71,9.46,7.5,1,-2.23,,
A4992,11170731683059462,12/13/20,20030200,L,1,A4992,13.99,15.54,1.12,6.17,8.25,6.99,1,-1.55,,
A4993,11462326206457024,12/13/20,20030208,L,6,A4993,28.42,28.69,4.26,13.57,10.86,9.99,1,-0.27,,
A4994,11308355851253032,12/13/20,20030211,L,12,A4994,13.48,14.36,1.08,5.2,8.08,6.99,1,-0.88,,
A4995,11394383780391437,12/13/20,20030203,L,1,A4995,33.82,32.92,5.07,19.26,8.59,6.99,1,0.9,,
A4996,11184133925753826,12/13/20,20030209,L,6,A4996,40.02,43.54,6,25.13,12.41,9.5,1,-3.52,,
A4997,11331673467518622,12/13/20,20030210,L,1,A4997,26.28,22.6,3.94,15.3,3.36,6.99,1,3.68,,
A4998,11489215580761834,12/13/20,20030212,L,1,A4998,23.48,22.57,3.52,12.01,7.04,6.99,1,0.91,,
A4999,11369931922504255,12/13/20,20030207,M,1,A4999,27.13,22.49,4.07,10.43,7.99,17.42,0,4.64,,
A5000,11178612226525863,12/13/20,20030215,L,12,A5000,57.7,59.96,8.66,33.25,18.05,14.99,1,-2.26,,
A5001,11387265491017040,12/13/20,20030214,L,12,A5001,46.99,50.6,7.05,27.84,15.71,9.99,1,-3.61,,
A5002,11365408024054619,12/13/20,20030219,J,1,A5002,223.51,229.03,13.41,204.4,11.22,10.01,1,-5.52,,
A5003,11426051812157824,12/13/20,20030213,L,12,A5003,58.4,56.75,8.76,35.97,12.02,11.99,1,1.65,,
A5004,11129534850537845,12/13/20,20030216,L,12,A5004,38.83,39.87,5.82,24.53,9.52,7.5,1,-1.04,,
A5005,11284242714017024,12/13/20,20030217,L,1,A5005,26.28,22.83,3.94,15.3,3.59,6.99,1,3.45,,
A5006,11284947021402665,12/13/20,20030202,L,12,A5006,13.48,14.53,1.08,5.2,8.25,6.99,1,-1.05,,
A5007,11438412513086660,12/13/20,20030218,L,12,A5007,44.41,50.37,6.66,21.96,21.75,13.99,1,-5.96,,
A5008,11218609858273857,12/13/20,20030221,L,3,A5008,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,,
A5009,11343483888628255,12/13/20,20031083,M,6,A5009,54.74,35.6,8.21,20.4,6.99,6.99,0,19.14,,
A5010,11361163577971414,12/13/20,20030222,L,6,A5010,42.98,41.57,6.45,23.1,12.02,9.99,1,1.41,,
A5011,11351425705958660,12/13/20,20030223,L,10,A5011,25.35,25.65,3.8,13.26,8.59,6.99,1,-0.3,,
A5012,11379314012618620,12/13/20,20030225,L,6,A5012,26.37,29.57,3.96,13.26,12.35,9.5,1,-3.2,,
A5013,11424094245031433,12/13/20,20031082,M,1,A5013,167.66,139.98,20.12,111.87,7.99,17.69,0,27.68,,
A5014,11177515581233063,12/13/20,20030224,L,1,A5014,11.68,10.87,1.75,5.76,3.36,4.75,1,0.81,,
A5015,11229043759750633,12/13/20,20030226,L,1,A5015,27.44,25.83,4.12,14.67,7.04,6.99,1,1.61,,
A5016,11436747594267461,12/13/20,20030227,L,4,A5016,31.42,37.46,4.71,15.84,16.91,9.99,1,-6.04,,
A5017,11377805486869006,12/13/20,20030228,L,6,A5017,36.72,38.04,5.51,21.96,10.57,9.5,1,-1.32,,
A5018,11375212613312230,12/13/20,20030229,L,6,A5018,21.58,21.52,3.24,9.52,8.76,8.75,1,0.06,,
A5019,11389402756110639,12/13/20,20030230,L,12,A5019,15.12,23.33,2.27,5.2,15.86,6.99,1,-8.21,,
A5020,11118692433549811,12/13/20,20030232,L,12,A5020,55.65,53.91,8.35,32.57,12.99,9.99,1,1.74,,
A5021,11249240512556231,12/13/20,20030233,L,1,A5021,18.39,16.53,2.76,10.19,3.58,4.75,1,1.86,,
A5022,11434023483389042,12/13/20,20030234,L,1,A5022,33.19,31.36,4.98,19.26,7.12,6.99,1,1.83,,
A5023,11291059307481812,12/13/20,20031081,M,1,A5023,13.96,12.91,2.09,5.07,5.75,5.75,0,1.05,,
A5024,11188583476439444,12/13/20,20030235,L,1,A5024,14.76,16.12,1.18,6.05,8.89,6.99,1,-1.36,,
A5025,11256398818071465,12/13/20,20030237,L,12,A5025,41.05,43.53,6.16,25.93,11.44,9.5,1,-2.48,,
A5026,11180212464986628,12/13/20,20030236,L,2,A5026,32.26,33.74,4.84,20.4,8.5,4.75,1,-1.48,,
A5027,11132809147984215,12/13/20,20030238,L,6,A5027,32.36,35.08,4.85,15.27,14.96,9.99,1,-2.72,,
A5028,11405260541537042,12/13/20,20030239,L,6,A5028,26.16,29.53,3.92,13.26,12.35,9.5,1,-3.37,,
