Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,Flag,Profit,Weight,,
A1504,11411975317430631,12/6/20,20027063,L,6,A1504,48.82,45.79,7.32,31.43,7.04,9.5,1,3.03,6,,
A1505,11171806622340216,12/6/20,20027056,L,5,A1505,66.45,50.88,9.95,32.1,8.83,5.75,1,15.57,0.9,,
A1506,11499406259854620,12/6/20,20027064,L,4,A1506,39.16,39.24,5.87,24.48,8.89,6.99,1,-0.08,1.16,,
A1507,11305837177129863,12/6/20,20027065,L,4,A1507,32.23,34.92,4.83,21.05,9.04,6.99,1,-2.69,0.58,,
A1508,11412206546881862,12/6/20,20027068,L,1,A1508,29.46,28.93,4.42,20.88,3.63,4.75,1,0.53,0.26,,
A1509,11210300731936248,12/6/20,20027069,L,1,A1509,34.62,32.7,5.19,19.26,8.25,6.99,1,1.92,1.5,,
A1510,11492065860969027,12/6/20,20027071,L,1,A1510,9.54,9.28,0.76,4.22,4.3,4.75,1,0.26,0.38,,
A1511,11311218716928250,12/6/20,20027072,L,12,A1511,56.53,54.95,8.48,35.18,11.29,9.99,1,1.58,14,,
A1512,11246223531029024,12/6/20,20027074,L,3,A1512,15.41,18.04,2.31,7.65,8.08,5.75,1,-2.63,0.66,,
A1513,11346996602628238,12/6/20,20027076,L,6,A1513,21.61,21.88,3.24,9.52,9.12,8.75,1,-0.27,4.2,,
A1514,11253003788877048,12/6/20,20027075,L,3,A1514,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,1.23,,
A1515,11413684541886637,12/6/20,20027077,L,1,A1515,20.98,19.26,3.15,12.85,3.26,4.75,1,1.72,0.17,,
A1516,11283337778431465,12/6/20,20027066,L,12,A1516,37.04,27.94,5.56,22.38,0,8.75,1,9.1,4.4,,
A1517,11206433902906616,12/6/20,20027079,L,1,A1517,30.46,33.04,4.57,18.35,10.12,7.5,1,-2.58,3.19,,
A1518,11434276190533833,12/6/20,20027081,L,2,A1518,17.78,16.63,1.42,6.32,8.89,5.75,1,1.15,0.82,,
A1519,11237892014638627,12/6/20,20027083,L,1,A1519,34.94,33.39,5.24,19.26,8.89,6.99,1,1.55,1.5,,
A1520,11147968571358612,12/6/20,20027084,L,12,A1520,36.67,37.9,5.5,22.37,10.03,8.75,1,-1.23,4,,
A1521,11101645983986678,12/6/20,20027085,L,4,A1521,57.6,47.97,8.64,30.44,8.89,6.99,1,9.63,1.6,,
A1522,11226537710822638,12/6/20,20027086,L,6,A1522,33.9,32.37,4.07,21.18,7.12,6.99,1,1.53,1.68,,
A1523,11281458358102611,12/6/20,20027087,L,1,A1523,20.98,19.59,3.15,12.85,3.59,4.75,1,1.39,0.17,,
A1524,11460251059439400,12/6/20,20027088,L,12,A1524,76.18,58.71,11.43,47.28,0,19,1,17.47,39.12,,
A1525,11428788181130610,12/6/20,20027089,L,2,A1525,27.53,27.55,4.13,16.38,7.04,6.99,1,-0.02,1,,
A1526,11200545255134674,12/6/20,20027091,L,2,A1526,41.96,35.62,6.3,25.7,3.62,4.75,1,6.34,0.34,,
A1527,11432511176985065,12/6/20,20027093,L,6,A1527,25.06,25.41,3.76,12.82,8.83,7.5,1,-0.35,2.39,,
A1528,11239259493641806,12/6/20,20027096,L,2,A1528,24.95,27.79,3.74,15.8,8.25,5.75,1,-2.84,0.52,,
A1529,11382001217725030,12/6/20,20027094,L,1,A1529,20.98,19.47,3.15,12.85,3.47,4.75,1,1.51,0.17,,
A1530,11402872077869843,12/6/20,20027097,L,3,A1530,38.43,29.19,5.76,18.99,4.44,6.99,1,9.24,0.33,,
A1531,11287579414696204,12/6/20,20027095,L,3,A1531,34.56,27.98,5.19,15.21,7.58,6.99,1,6.58,1.26,,
A1532,11270914264785026,12/6/20,20027098,L,1,A1532,8.69,13.01,0.7,2.42,9.89,5.75,1,-4.32,0.76,,
A1533,11380911632137063,12/6/20,20027099,L,24,A1533,180.92,172.54,27.14,122.58,22.82,11.99,1,8.38,17,,
A1534,11191528659138605,12/6/20,20027101,L,6,A1534,18.77,20.76,2.82,9.35,8.59,6.99,1,-1.99,1,,
A1535,11316838050256207,12/6/20,20027103,L,1,A1535,20.98,19.24,3.15,12.85,3.24,4.75,1,1.74,0.17,,
A1536,11321287730095440,12/6/20,20027104,L,6,A1536,44.1,44.63,6.62,28.55,9.46,7.5,1,-0.53,2.08,,
A1537,11186330426505034,12/6/20,20027105,L,12,A1537,58.66,68.76,8.8,30.72,29.24,14.99,1,-10.1,21.96,,
A1538,11486244603610666,12/6/20,20027106,L,1,A1538,12.89,11.6,1.93,6.12,3.55,4.75,1,1.29,0.29,,
A1539,11421933867005058,12/6/20,20027108,L,1,A1539,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,0.41,,
A1540,11188224034615419,12/6/20,20027109,L,12,A1540,55.92,57.36,8.39,36.13,12.84,9.99,1,-1.44,12.9,,
A1541,11229698014827426,12/6/20,20027110,L,24,A1541,75.69,72.41,11.35,52.5,8.56,9.5,1,3.28,5.3,,
A1542,11372937755414612,12/6/20,20027111,L,3,A1542,56.97,56.9,8.55,41.31,7.04,6.99,1,0.07,1.23,,
A1543,11282048065885834,12/6/20,20027115,L,6,A1543,33.72,25.77,5.06,20.71,0,7.5,1,7.95,2.5,,
A1544,11177070635948256,12/6/20,20027112,L,12,A1544,24.85,25.41,3.73,13.43,8.25,6.99,1,-0.56,1.49,,
A1545,11288394181371417,12/6/20,20027117,L,6,A1545,33.72,34.6,5.06,20.71,8.83,7.5,1,-0.88,2.5,,
A1546,11278070133749036,12/6/20,20027118,L,1,A1546,25.34,16.26,3.8,8.16,4.3,4.75,1,9.08,0.37,,
A1547,11163856755922637,12/6/20,20027119,L,2,A1547,32.26,32.36,4.84,20.4,7.12,7.5,1,-0.1,2.5,,
A1548,11173830346053859,12/6/20,20027120,L,1,A1548,35.99,35.84,5.4,26,4.44,4.75,1,0.15,0.43,,
A1549,11312510287045852,12/6/20,20027122,L,12,A1549,39.45,38.4,5.92,21.69,10.79,9.99,1,1.05,10.5,,
A1550,11103867638968213,12/6/20,20027121,L,6,A1550,24.9,22.92,3.74,11.86,7.32,7.99,1,1.98,3.33,,
A1551,11380734062428204,12/6/20,20027123,L,2,A1551,18.39,20.32,2.76,9.98,7.58,5.75,1,-1.93,0.66,,
A1552,11449223377752263,12/6/20,20027124,L,2,A1552,18.36,12.98,1.46,4.4,7.12,5.75,1,5.38,0.96,,
A1553,11416008054697852,12/6/20,20027127,L,1,A1553,22.85,21.18,3.43,14.12,3.63,4.75,1,1.67,0.26,,
A1554,11364926914817861,12/6/20,20027128,L,12,A1554,53.17,54.13,7.98,35.63,10.52,9.5,1,-0.96,5,,
A1555,11457254487322651,12/6/20,20027130,L,9,A1555,66.61,68.98,9.99,49.42,9.57,9.5,1,-2.37,6.6,,
A1556,11114167482417046,12/6/20,20027129,L,1,A1556,20.92,18.64,3.14,11.95,3.55,4.75,1,2.28,0.23,,
A1557,11252460151217040,12/6/20,20027132,L,6,A1557,13.03,16.97,1.95,5.98,9.04,5.75,1,-3.94,0.49,,
A1558,11493733309101017,12/6/20,20027131,L,12,A1558,29.8,30.4,4.47,14.07,11.86,9.99,1,-0.6,9.35,,
A1559,11392699924856238,12/6/20,20027133,L,3,A1559,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,1.23,,
A1560,11497599321787448,12/6/20,20027134,L,6,A1560,30.44,28.86,4.57,17.17,7.12,7.5,1,1.58,2.75,,
A1561,11108628306604209,12/6/20,20027137,L,6,A1561,21.23,22.39,2.55,10.95,8.89,6.99,1,-1.16,1.13,,
A1562,11250236236553845,12/6/20,20027136,L,12,A1562,36.36,48.28,5.45,21.7,21.13,8.75,1,-11.92,4.8,,
A1563,11209593155572233,12/6/20,20027138,L,12,A1563,48.51,48.75,7.28,33.12,8.35,5.75,1,-0.24,5.88,,
A1564,11481924334275460,12/6/20,20027139,L,3,A1564,29.76,28.16,4.46,19.26,4.44,4.75,1,1.6,0.54,,
A1565,11283973751724220,12/6/20,20027140,L,12,A1565,45.9,53.44,6.89,28.49,18.06,10.99,1,-7.54,14,,
A1566,11258754324289036,12/6/20,20027142,L,6,A1566,52.19,42.63,7.83,26.04,8.76,9.5,1,9.56,5.46,,
A1567,11421065550671428,12/6/20,20027141,L,6,A1567,34.41,41.6,5.16,19.21,17.23,9.99,1,-7.19,10.6,,
A1568,11215820224905004,12/6/20,20027144,L,1,A1568,18.08,16.79,2.71,7.04,7.04,4.75,1,1.29,0.09,,
A1569,11475221726057067,12/6/20,20027147,L,1,A1569,20.98,19.59,3.15,12.85,3.59,4.75,1,1.39,0.17,,
A1570,11212609681865846,12/6/20,20027146,L,6,A1570,73.12,60.33,10.96,41.46,7.91,9.5,1,12.79,6.84,,
A1571,11233299623269012,12/6/20,20027148,L,6,A1571,33.72,34.6,5.06,20.71,8.83,7.5,1,-0.88,2.5,,
A1572,11297144179081826,12/6/20,20027152,L,6,A1572,24.12,24.06,3.62,12.88,7.56,8.75,1,0.06,4,,
A1573,11199174109946666,12/6/20,20027149,L,12,A1573,36.67,36.43,5.5,22.37,8.56,8.75,1,0.24,4,,
A1574,11268140483190624,12/6/20,20027153,L,6,A1574,72.97,71.45,10.95,48.93,11.57,9.99,1,1.52,10,,
A1575,11249441885347468,12/6/20,20027145,L,2,A1575,71.98,66.16,10.8,52,3.36,5.75,1,5.82,0.86,,
A1576,11363527779178648,12/6/20,20027156,L,12,A1576,36.11,32.13,5.42,17.56,9.15,7.99,1,3.98,2.5,,
A1577,11256697734970638,12/6/20,20027157,L,12,A1577,36.67,35.66,5.5,22.37,7.79,8.75,1,1.01,4,,
A1578,11208433112518648,12/6/20,20027158,L,6,A1578,54.37,53.16,8.16,32.98,12.02,9.99,1,1.21,13,,
A1579,11150787077025804,12/6/20,20027159,L,6,A1579,37.56,37.23,5.63,24.56,7.04,6.99,1,0.33,1.75,,
A1580,11486852398763469,12/6/20,20027163,L,12,A1580,34.75,35.77,5.21,22.31,8.25,6.99,1,-1.02,1.35,,
A1581,11135045096319446,12/6/20,20027164,L,6,A1581,43.98,44.87,6.6,24.45,13.82,9.99,1,-0.89,13,,
A1582,11453291865262601,12/6/20,20027165,L,10,A1582,51.74,50.61,7.76,35.53,7.32,8.75,1,1.13,4.3,,
A1583,11129209928616239,12/6/20,20027168,L,1,A1583,8.53,7.54,0.68,3.23,3.63,4.75,1,0.99,0.33,,
A1584,11247071435572220,12/6/20,20027166,L,4,A1584,30.92,28.64,4.64,15.92,8.08,6.99,1,2.28,0.92,,
A1585,11490436928352208,12/6/20,20027167,L,2,A1585,27.34,25.66,4.1,17.94,3.62,4.75,1,1.68,0.16,,
A1586,11463872379889817,12/6/20,20027169,L,6,A1586,26.18,26.33,3.93,13.57,8.83,7.5,1,-0.15,2,,
A1587,11451481323803401,12/6/20,20027173,L,2,A1587,20.48,21.23,3.07,8.7,9.46,7.5,1,-0.75,2.2,,
A1588,11243695239309858,12/6/20,20027175,L,1,A1588,19.26,20.97,2.89,9.25,8.83,7.5,1,-1.71,2.33,,
A1589,11264564398863453,12/6/20,20027174,L,6,A1589,42.5,43.41,6.38,29.99,7.04,6.99,1,-0.91,1.73,,
A1590,11238820966089810,12/6/20,20027177,L,1,A1590,17.46,16.62,2.62,10.45,3.55,4.75,1,0.84,0.1,,
A1591,11341258530581825,12/6/20,20027176,L,6,A1591,33.9,34.08,4.07,21.18,8.83,6.99,1,-0.18,1.68,,
A1592,11403898064398617,12/6/20,20027182,L,6,A1592,43.61,46.49,6.54,23.02,16.93,9.5,1,-2.88,6.7,,
A1593,11374015027837044,12/6/20,20027179,L,6,A1593,29.62,30.12,4.44,17.43,8.25,7.99,1,-0.5,3.7,,
A1594,11402367404235473,12/6/20,20027181,L,12,A1594,29.8,31.68,4.47,14.07,13.14,9.99,1,-1.88,9.35,,
A1595,11429863590402647,12/6/20,20027183,L,2,A1595,24.95,31.95,3.74,15.8,12.41,5.75,1,-7,0.52,,
A1596,11398944501945033,12/6/20,20027186,L,12,A1596,36.67,35.66,5.5,22.37,7.79,8.75,1,1.01,4,,
A1597,11100461434316235,12/6/20,20027185,L,12,A1597,73.31,69.63,11,48.6,10.03,9.5,1,3.68,4.56,,
A1598,11425586394544261,12/6/20,20027184,L,24,A1598,28.82,22.96,2.3,12.1,8.56,8.75,1,5.86,4.6,,
A1599,11405489023366641,12/6/20,20027187,L,1,A1599,25.34,15.58,3.8,8.16,3.62,4.75,1,9.76,0.37,,
A1600,11209429546499431,12/6/20,20027190,L,1,A1600,18.39,18.17,2.76,11.01,4.4,4.75,1,0.22,0.41,,
A1601,11266127648217803,12/6/20,20027192,L,12,A1601,36.67,36.43,5.5,22.37,8.56,8.75,1,0.24,4,,
A1602,11329091840369804,12/6/20,20027194,L,4,A1602,32.23,29.47,4.83,21.05,3.59,6.99,1,2.76,0.58,,
A1603,11477553135424268,12/6/20,20027193,L,4,A1603,53.63,50.77,8.04,27.63,15.1,13.99,1,2.86,21,,
A1604,11400402086686646,12/6/20,20027197,L,6,A1604,44.1,43.67,6.62,28.55,8.5,7.5,1,0.43,2.08,,
A1605,11249053346235420,12/6/20,20027198,L,1,A1605,8.53,7.54,0.68,3.23,3.63,4.75,1,0.99,0.33,,
A1606,11192347803665820,12/6/20,20027201,L,4,A1606,56.53,56.09,8.48,31.25,16.36,13.99,1,0.44,21,,
A1607,11177242783142643,12/6/20,20027203,L,1,A1607,14.98,15.43,2.25,5.1,8.08,6.99,1,-0.45,1.45,,
A1608,11135128968558620,12/6/20,20027200,L,6,A1608,33.72,34.6,5.06,20.71,8.83,7.5,1,-0.88,2.5,,
A1609,11252087667742664,12/6/20,20027204,L,1,A1609,25.34,15.58,3.8,8.16,3.62,4.75,1,9.76,0.37,,
A1610,11498232460743429,12/6/20,20027205,L,2,A1610,28.98,27.48,4.35,13.24,9.89,7.5,1,1.5,2,,
A1611,11327987834605807,12/6/20,20027206,L,3,A1611,15.41,18.21,2.31,7.65,8.25,5.75,1,-2.8,0.66,,
A1612,11249846235750650,12/6/20,20027207,L,4,A1612,30.92,27.6,4.64,15.92,7.04,6.99,1,3.32,0.92,,
A1613,11203760574341802,12/6/20,20027208,L,1,A1613,25.34,15.58,3.8,8.16,3.62,4.75,1,9.76,0.37,,
A1614,11426588439323462,12/6/20,20027212,L,6,A1614,37.27,36.59,5.59,22.65,8.35,9.5,1,0.68,6,,
A1615,11259830746541807,12/6/20,20027213,L,1,A1615,25.34,15.58,3.8,8.16,3.62,4.75,1,9.76,0.37,,
A1616,11318984942007440,12/6/20,20027211,L,12,A1616,53.42,53.14,8.01,32.49,12.64,13.99,1,0.28,20.75,,
A1617,11311185208437059,12/6/20,20027217,L,10,A1617,50.43,51.5,7.56,33.37,10.57,7.99,1,-1.07,3.67,,
A1618,11176879982494651,12/6/20,20027218,L,3,A1618,48.33,46.79,5.8,33.87,7.12,7.5,1,1.54,2.31,,
A1619,11470876476818659,12/6/20,20027219,L,12,A1619,29.8,32.52,4.47,14.07,13.98,9.99,1,-2.72,9.35,,
A1620,11206121266665802,12/6/20,20027220,L,25,A1620,68.83,71.89,10.32,43.73,17.84,14.5,1,-3.06,26,,
A1621,11404342530860209,12/6/20,20027221,L,6,A1621,48.82,47,7.32,31.43,8.25,9.5,1,1.82,6,,
A1622,11376771014095402,12/6/20,20027222,L,1,A1622,12.81,11.83,1.92,6.33,3.58,5.75,1,0.98,0.11,,
A1623,11394912910092226,12/6/20,20027223,L,6,A1623,13.03,16.18,1.95,5.98,8.25,5.75,1,-3.15,0.49,,
A1624,11287418294085018,12/6/20,20027224,L,4,A1624,94.36,102.78,14.15,59.81,28.82,22,1,-8.42,43,,
A1625,11274537519233850,12/6/20,20027225,L,6,A1625,48.82,47,7.32,31.43,8.25,9.5,1,1.82,6,,
A1626,11332903941285033,12/6/20,20027231,L,1,A1626,8.53,8.35,0.68,3.23,4.44,4.75,1,0.18,0.33,,
A1627,11358189088317064,12/6/20,20027227,L,1,A1627,14.91,15.42,2.24,5.1,8.08,6.99,1,-0.51,1.45,,
A1628,11473486859730630,12/6/20,20027228,L,6,A1628,24.36,25.68,3.65,11.7,10.33,9.5,1,-1.32,6.6,,
A1629,11401578166328235,12/6/20,20027229,L,1,A1629,9.69,11.14,0.78,3.32,7.04,5.75,1,-1.45,0.63,,
A1630,11467075778278660,12/6/20,20027230,L,4,A1630,53.63,56.45,8.04,27.63,20.78,13.99,1,-2.82,21,,
A1631,11170883689977018,12/6/20,20027234,L,6,A1631,24.56,33.76,3.68,11.87,18.21,9.5,1,-9.2,6.3,,
A1632,11282073294948263,12/6/20,20027233,L,1,A1632,25.34,15.58,3.8,8.16,3.62,4.75,1,9.76,0.37,,
A1633,11392892113616225,12/6/20,20027236,L,12,A1633,24.85,25.24,3.73,13.43,8.08,6.99,1,-0.39,1.49,,
A1634,11392878550614668,12/6/20,20027235,L,24,A1634,84.02,76.1,12.6,52.9,10.6,9.99,1,7.92,8,,
A1635,11492749694185031,12/6/20,20027237,L,1,A1635,17.71,14.36,2.66,3.11,8.59,5.75,1,3.35,0.65,,
A1636,11209042826298665,12/6/20,20027238,L,6,A1636,31.64,31.7,4.75,18.36,8.59,6.99,1,-0.06,1.38,,
A1637,11169903430509023,12/6/20,20027239,L,2,A1637,10.56,12.53,0.84,2.86,8.83,6.99,1,-1.97,1.3,,
A1638,11223015324750635,12/6/20,20027241,L,24,A1638,47.73,51.1,7.16,31.53,12.41,9.99,1,-3.37,12.3,,
A1639,11191286745705823,12/6/20,20027240,L,6,A1639,36.1,39.58,5.42,15.61,18.55,7.5,1,-3.48,2.84,,
A1640,11338297452934609,12/6/20,20027242,L,18,A1640,65.49,53.84,9.81,29.07,14.96,9.99,1,11.65,10.35,,
A1641,11409752130125010,12/6/20,20027243,L,1,A1641,20.98,19.36,3.15,12.85,3.36,4.75,1,1.62,0.17,,
A1642,11477098221513869,12/6/20,20027247,L,12,A1642,62.63,47.72,7.52,40.2,0,11.99,1,14.91,18,,
A1643,11273654867853024,12/6/20,20027248,L,1,A1643,23.69,20.36,3.55,7.92,8.89,6.99,1,3.33,1.65,,
A1644,11382005307263449,12/6/20,20027249,L,1,A1644,20.98,19.59,3.15,12.85,3.59,4.75,1,1.39,0.17,,
A1645,11140532961485009,12/6/20,20027251,L,4,A1645,32.23,34.92,4.83,21.05,9.04,6.99,1,-2.69,0.58,,
A1646,11134205996603430,12/6/20,20027254,L,12,A1646,36.67,36.43,5.5,22.37,8.56,8.75,1,0.24,4,,
A1647,11127019054733855,12/6/20,20027252,L,12,A1647,24.85,26.05,3.73,13.43,8.89,6.99,1,-1.2,1.49,,
A1648,11244204863557049,12/6/20,20027255,L,24,A1648,26.49,29.05,3.97,15.19,9.89,7.5,1,-2.56,2.2,,
A1649,11415346602243439,12/6/20,20027256,L,3,A1649,26.59,27.63,3.99,14.6,9.04,6.99,1,-1.04,1.28,,
A1650,11188363911701837,12/6/20,20027257,L,1,A1650,21.34,20.59,3.2,12.74,4.65,5.75,1,0.75,0.82,,
A1651,11297311055850634,12/6/20,20027258,L,1,A1651,15.34,14.42,2.3,8.53,3.59,4.75,1,0.92,0.12,,
A1652,11125204125307403,12/6/20,20027259,L,6,A1652,40.71,42.69,6.11,28.08,8.5,6.99,1,-1.98,1.14,,
A1653,11471915703514629,12/6/20,20027260,L,12,A1653,52.63,51.14,7.89,34.9,8.35,9.5,1,1.49,6.7,,
A1654,11341880358110620,12/6/20,20027261,L,24,A1654,50.51,63.21,7.58,26.11,29.52,15.5,1,-12.7,29.22,,
A1655,11428735759788232,12/6/20,20027262,L,1,A1655,17.71,14.81,2.66,3.11,9.04,5.75,1,2.9,0.65,,
A1656,11223405458257059,12/6/20,20027264,L,12,A1656,61.27,59.82,9.19,42.84,7.79,9.5,1,1.45,4.95,,
A1657,11370105983065829,12/6/20,20027265,L,12,A1657,42.01,43.4,6.3,26.45,10.65,9.5,1,-1.39,4,,
A1658,11496508911960222,12/6/20,20027266,L,12,A1658,68.82,74.73,10.32,38.42,25.99,13.99,1,-5.91,21.2,,
A1659,11414652264848245,12/6/20,20027267,L,6,A1659,27.4,29.26,4.11,15.03,10.12,7.99,1,-1.86,3.5,,
A1660,11315543710413849,12/6/20,20027269,L,1,A1660,46.6,48.67,6.99,34.1,7.58,5.75,1,-2.07,0.53,,
A1661,11340888225551441,12/6/20,20027272,L,6,A1661,34.41,42.43,5.16,19.21,18.06,9.99,1,-8.02,10.6,,
A1662,11459132800193847,12/6/20,20027270,L,48,A1662,101.02,93.17,15.16,52.22,25.79,31,1,7.85,58.44,,
A1663,11161640596627431,12/6/20,20027271,L,1,A1663,29.46,28.93,4.42,20.88,3.63,4.75,1,0.53,0.26,,
A1664,11109128445820248,12/6/20,20027273,L,2,A1664,26.47,28.08,3.97,15.28,8.83,7.5,1,-1.61,2.22,,
A1665,11360201868121844,12/6/20,20027274,L,1,A1665,13.89,15.26,2.08,5.1,8.08,6.99,1,-1.37,1.45,,
A1666,11340690302626626,12/6/20,20027275,L,1,A1666,8.53,7.54,0.68,3.23,3.63,4.75,1,0.99,0.33,,
A1667,11395412855289807,12/6/20,20027282,L,3,A1667,15.41,17.54,2.31,7.65,7.58,5.75,1,-2.13,0.66,,
A1668,11361592716852257,12/6/20,20027276,L,1,A1668,17.46,16.62,2.62,10.45,3.55,4.75,1,0.84,0.1,,
A1669,11276138632941061,12/6/20,20027278,L,6,A1669,113.94,108.12,17.1,82.62,8.4,7.5,1,5.82,2.46,,
A1670,11257720224213851,12/6/20,20027281,L,1,A1670,12.34,13.96,0.99,3.51,9.46,7.5,1,-1.62,2.08,,
A1671,11315085270469834,12/6/20,20027283,L,1,A1671,20.98,19.36,3.15,12.85,3.36,4.75,1,1.62,0.17,,
A1672,11193777677510600,12/6/20,20027279,L,1,A1672,11.32,15.83,1.7,5.09,9.04,4.75,1,-4.51,0.59,,
A1673,11344315134874609,12/6/20,20027284,L,1,A1673,20.98,19.28,3.15,12.85,3.28,4.75,1,1.7,0.17,,
A1674,11270034549673849,12/6/20,20027285,L,1,A1674,31.45,31.02,4.72,19.26,7.04,6.99,1,0.43,1.5,,
A1675,11490316290382655,12/6/20,20027286,L,1,A1675,19.11,15.56,2.87,2.57,10.12,6.99,1,3.55,1.02,,
A1676,11480074209694660,12/6/20,20027287,L,12,A1676,60.08,59.34,9.01,42.77,7.56,9.5,1,0.74,5.1,,
A1677,11442529415908231,12/6/20,20027280,L,4,A1677,64.52,61.92,9.68,40.8,11.44,9.5,1,2.6,5,,
A1678,11298028999518663,12/6/20,20027277,L,5,A1678,31.01,29.63,4.65,16.15,8.83,6.99,1,1.38,1.9,,
A1679,11365717545817858,12/6/20,20027288,L,2,A1679,17.78,16.63,1.42,6.32,8.89,5.75,1,1.15,0.82,,
A1680,11424785699031444,12/6/20,20027289,L,1,A1680,18.08,13.22,2.71,7.04,3.47,4.75,1,4.86,0.09,,
A1681,11169944335585826,12/6/20,20027290,L,6,A1681,33.9,34.19,5.09,19.35,9.75,8.75,1,-0.29,4.07,,
A1682,11211531353966619,12/6/20,20027293,L,1,A1682,20.92,18.37,3.14,11.95,3.28,4.75,1,2.55,0.23,,
A1683,11498264210177065,12/6/20,20027296,L,4,A1683,35.37,37.65,5.31,21.11,11.23,7.99,1,-2.28,4.6,,
A1684,11289224823354618,12/6/20,20027294,L,6,A1684,26.51,29.17,3.98,15.3,9.89,7.5,1,-2.66,1.92,,
A1685,11426990801348233,12/6/20,20027298,L,1,A1685,23.69,19.72,3.55,7.92,8.25,6.99,1,3.97,1.65,,
A1686,11285403395665049,12/6/20,20027302,L,1,A1686,20.11,19.39,3.02,12.75,3.62,4.75,1,0.72,0.34,,
A1687,11263478353252239,12/6/20,20027299,L,10,A1687,22.4,21.82,3.36,9.9,8.56,7.5,1,0.58,2.96,,
A1688,11424748568354615,12/6/20,20027301,L,8,A1688,45.36,46.5,6.8,20.35,19.35,16.5,1,-1.14,34,,
A1689,11411736669086600,12/6/20,20027303,L,12,A1689,34.18,36.51,5.13,16.91,14.47,9.99,1,-2.33,12.83,,
A1690,11117507094025857,12/6/20,20027304,L,4,A1690,32.27,34.93,4.84,21.05,9.04,6.99,1,-2.66,0.58,,
A1691,11407390386857032,12/6/20,20027306,L,6,A1691,34.99,42.37,5.25,19.21,17.91,9.99,1,-7.38,10.6,,
A1692,11280633166826647,12/6/20,20027305,L,1,A1692,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,0.41,,
A1693,11451725112979402,12/6/20,20027307,L,12,A1693,41.06,42.48,6.16,25.93,10.39,9.5,1,-1.42,5.4,,
A1694,11246350563097852,12/6/20,20027308,L,9,A1694,40.47,39.41,6.07,23.55,9.79,9.99,1,1.06,8.2,,
A1695,11168281526063454,12/6/20,20027292,L,1,A1695,10.03,9.11,1.5,3.98,3.63,4.75,1,0.92,0.23,,
A1696,11371272277597006,12/6/20,20027313,L,2,A1696,25.71,24.73,3.86,17.32,3.55,4.75,1,0.98,0.38,,
A1697,11349817096947432,12/6/20,20027309,L,6,A1697,21.53,23.57,3.23,9.69,10.65,7.99,1,-2.04,3.45,,
A1698,11262762434674623,12/6/20,20027310,L,6,A1698,26.37,27.74,3.96,13.26,10.52,9.5,1,-1.37,7.08,,
A1699,11311411926121812,12/6/20,20027315,L,1,A1699,11.52,11.24,1.73,5.07,4.44,4.75,1,0.28,0.42,,
A1700,11317241951654665,12/6/20,20027319,L,24,A1700,50.51,52.34,7.58,26.11,18.65,15.5,1,-1.83,29.22,,
A1701,11412167517588210,12/6/20,20027316,L,3,A1701,18.52,19,2.78,9.18,7.04,5.75,1,-0.48,0.78,,
A1702,11210726931323437,12/6/20,20027320,L,8,A1702,69.61,66.88,10.44,45.65,10.79,9.99,1,2.73,9.05,,
A1703,11267343283004214,12/6/20,20027317,L,12,A1703,29.8,29.33,4.47,14.07,10.79,9.99,1,0.47,9.35,,
A1704,11328709969444263,12/6/20,20027318,L,12,A1704,35.64,33.33,5.35,16.91,11.07,9.99,1,2.31,12.83,,
A1705,11286807169049067,12/6/20,20027321,L,2,A1705,24.95,31.27,3.74,15.8,11.73,5.75,1,-6.32,0.52,,
A1706,11117469742376202,12/6/20,20027322,L,4,A1706,53.63,50.77,8.04,27.63,15.1,13.99,1,2.86,21,,
A1707,11348632713574603,12/6/20,20027323,L,3,A1707,15.41,18.04,2.31,7.65,8.08,5.75,1,-2.63,0.66,,
A1708,11421877267058638,12/6/20,20027325,L,2,A1708,24.36,16.93,3.66,9.68,3.59,4.75,1,7.43,0.12,,
A1709,11378800031761843,12/6/20,20027324,L,12,A1709,34.75,35.1,5.21,22.31,7.58,6.99,1,-0.35,1.35,,
A1710,11487371913141828,12/6/20,20027326,L,1,A1710,9.54,9.28,0.76,4.22,4.3,4.75,1,0.26,0.38,,
A1711,11425769014828241,12/6/20,20027328,L,1,A1711,8.89,8.31,0.71,3.16,4.44,4.75,1,0.58,0.41,,
A1712,11227181364358603,12/6/20,20027329,L,12,A1712,25.62,26.94,3.84,14.21,8.89,6.99,1,-1.32,1.5,,
A1713,11167761316948238,12/6/20,20027330,L,1,A1713,10.03,9.1,1.5,3.98,3.62,4.75,1,0.93,0.23,,
A1714,11109285355758630,12/6/20,20027334,L,1,A1714,11.52,10.43,1.73,5.07,3.63,4.75,1,1.09,0.42,,
A1715,11300027063785807,12/6/20,20027335,L,3,A1715,34.18,35.12,5.13,22.95,7.04,5.75,1,-0.94,0.48,,
A1716,11384133071621062,12/6/20,20027336,L,3,A1716,15.41,17,2.31,7.65,7.04,5.75,1,-1.59,0.66,,
